GuestID,PromoCode,Region,AllInclusive,PackageType,VIP,RoomService,Dining,Retail,Spa,Entertainment,LoyaltyPoints,SurveyScore,DaysSinceEmail,BookingChannel,AgeGroup,ReferralSource,Churned,SharedRoom,RoomFloor,RoomNumber,RoomSide
382442,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,8160,4,218,Corporate,Minor,Magazine,1,0,F,555,S
664089,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,4666,1,163,Phone,Young,Instagram,1,1,Unknown,0,Unknown
490293,PromoB,Americas,0,Wellness,0,0,468,0,59,309,2907,4,344,Website,Young,Friend,0,0,G,1460,S
317554,PromoB,Americas,1,Relaxation,0,0,0,0,0,0,8712,2,178,Corporate,Senior,Facebook,1,0,G,1091,S
107242,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,7961,5,242,Website,Middle,Friend,1,0,G,611,P
931953,PromoB,Americas,0,Wellness,0,3,141,0,0,1689,4326,2,350,Website,Young,Instagram,0,0,G,470,S
201424,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,8241,4,318,Website,Young,Facebook,0,0,G,152,S
395308,PromoA,Europe,0,Relaxation,0,3,4654,0,657,214,6093,2,227,Mobile,Young,Facebook,1,0,B,238,S
394321,PromoB,AsiaPacific,0,Relaxation,0,0,0,0,0,0,644,4,133,Mobile,Minor,Friend,0,0,E,431,S
160108,PromoB,Europe,1,Relaxation,0,0,0,0,0,0,720,5,323,Corporate,Young,Email,0,0,B,217,P
667643,NoPromoCode,Europe,0,Adventure,0,0,4949,0,452,15,6452,5,77,Mobile,Young,TikTok,1,0,A,7,S
978054,NoPromoCode,Europe,1,NoPackage,0,0,0,0,0,0,6965,5,291,Phone,Young,Radio,1,0,E,240,P
130412,NoPromoCode,Americas,0,Relaxation,0,4,353,193,241,0,9611,3,140,Mobile,Young,TripAdvisor,0,0,E,197,P
755996,PromoB,Americas,0,Relaxation,0,1,0,0,1,785,9113,5,114,TravelAgent,Middle,Radio,0,0,E,413,P
505180,NoPromoCode,AsiaPacific,0,Adventure,0,2229,0,1349,121,0,8794,1,273,Phone,Young,Yelp,1,0,E,194,P
840482,NoPromoCode,Europe,0,Relaxation,0,0,1513,5,63,144,9832,3,61,Website,Middle,Instagram,1,0,A,71,S
704214,PromoB,Americas,0,Relaxation,0,1,4,0,750,3,8256,2,297,Website,Young,Flyer,0,0,F,515,S
542914,PromoB,Americas,0,Relaxation,0,129,106,280,183,18,8314,2,53,Website,Young,TripAdvisor,0,0,F,1755,P
886126,NoPromoCode,AsiaPacific,0,Relaxation,0,781,0,295,613,0,6933,2,123,Website,Young,Instagram,0,0,Unknown,0,Unknown
201562,PromoA,Americas,1,Wellness,0,0,0,0,0,0,9119,4,112,TravelAgent,Minor,Facebook,1,0,G,1493,S
228597,PromoB,Europe,0,Adventure,0,17,215,4,5132,697,4082,5,26,TravelAgent,Minor,Facebook,0,0,B,11,S
123434,PromoA,Americas,0,Relaxation,0,210,185,188,59,73,5526,1,240,Mobile,Senior,Email,0,0,F,83,S
322463,PromoB,AsiaPacific,1,Relaxation,0,0,0,0,0,0,6625,2,208,Corporate,Senior,TV,1,0,F,163,P
211533,PromoA,Americas,1,NoPackage,0,0,0,0,0,0,6905,1,89,TravelAgent,Senior,Facebook,0,0,G,67,S
582389,NoPromoCode,Europe,0,Adventure,0,0,2215,2,1294,274,8383,5,340,Phone,Middle,Email,0,0,E,548,S
806738,PromoA,Americas,0,Relaxation,0,4,0,72,21,600,1681,3,60,Website,Young,Yelp,0,0,F,1655,S
467355,PromoA,Europe,1,Adventure,0,0,0,0,0,0,1839,3,94,Mobile,Minor,LinkedIn,1,0,B,177,P
119939,NoPromoCode,Americas,0,Relaxation,0,943,53,0,0,0,5258,4,160,Phone,Senior,YouTube,0,0,E,337,P
600869,NoPromoCode,Europe,0,Adventure,0,0,3424,6,2445,1128,7071,5,341,Corporate,Middle,Friend,0,0,B,305,S
743122,PromoA,AsiaPacific,1,Relaxation,0,0,0,0,0,0,6341,4,281,Website,Middle,Friend,0,0,E,151,P
158134,PromoA,Americas,0,Relaxation,0,724,25,71,0,1054,6864,2,359,Corporate,Senior,YouTube,0,0,G,1478,S
312154,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,3444,2,254,Mobile,Minor,Instagram,1,0,G,31,P
617566,PromoA,Europe,0,Adventure,0,0,3628,289,1737,4987,4135,1,349,Phone,Young,YouTube,0,0,A,10,P
425833,NoPromoCode,Americas,0,Relaxation,0,0,29,317,434,45,2425,5,40,Mobile,Middle,Twitter,1,0,G,915,P
707099,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,218,4,292,TravelAgent,Young,Facebook,1,0,B,150,P
300435,NoPromoCode,Americas,0,Adventure,0,0,1435,0,0,0,1130,1,196,Mobile,Young,YouTube,1,0,G,1209,P
254644,NoPromoCode,Americas,0,Relaxation,0,707,24,0,225,170,4361,5,188,Website,Senior,TripAdvisor,0,0,F,1388,P
163963,NoPromoCode,Americas,1,Adventure,0,0,0,0,0,0,9310,4,342,Mobile,Young,Twitter,1,0,G,897,S
842572,PromoB,Americas,0,Relaxation,0,0,159,97,30,510,5586,3,43,Phone,Middle,Instagram,0,0,F,558,S
978913,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,6199,1,286,Phone,Middle,Google,0,0,G,1325,S
705366,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,8842,5,267,Mobile,Minor,Instagram,1,0,G,838,P
975835,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,9231,2,58,Corporate,Middle,TikTok,1,0,B,334,S
985187,PromoB,AsiaPacific,0,Relaxation,0,3191,0,211,21,117,808,1,112,Phone,Young,Google,0,0,E,481,S
526045,NoPromoCode,Europe,0,Relaxation,0,305,3621,0,320,341,8023,2,126,TravelAgent,Middle,Instagram,1,0,C,60,S
225354,PromoB,Americas,0,Relaxation,0,198,0,279,0,512,1252,2,75,Website,Young,Flyer,0,0,E,83,S
284721,PromoB,Americas,0,Relaxation,0,753,335,1,348,0,8477,3,59,TravelAgent,Middle,Friend,0,0,G,893,P
661895,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,7339,4,135,Mobile,Minor,Facebook,1,0,F,211,S
248852,PromoB,Americas,0,Relaxation,0,813,0,473,236,0,7195,5,194,TravelAgent,Middle,Facebook,1,0,E,105,P
829250,NoPromoCode,Americas,1,Adventure,0,0,0,0,0,0,7176,5,184,Mobile,Minor,TV,1,0,Unknown,0,Unknown
900273,PromoB,Europe,0,Adventure,1,0,3172,0,26,4376,6676,1,112,Mobile,Middle,TripAdvisor,0,0,A,51,S
955384,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,7489,2,25,Corporate,Elderly,Magazine,1,0,G,1147,S
800853,PromoB,Americas,0,Relaxation,0,0,334,310,0,0,6936,1,86,Website,Young,Radio,1,0,F,116,P
335552,PromoB,Americas,0,Wellness,0,549,3,201,0,0,5354,5,128,Mobile,Young,Magazine,0,0,G,1205,S
211050,NoPromoCode,AsiaPacific,0,Adventure,0,1228,0,450,446,0,9305,3,129,TravelAgent,Minor,TripAdvisor,0,0,E,443,P
584414,PromoB,Americas,0,Relaxation,0,4,0,2,4683,0,2754,1,79,Corporate,Unknown,YouTube,0,0,G,6,S
384292,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,5824,3,62,TravelAgent,Minor,Friend,1,0,B,261,P
432484,NoPromoCode,Americas,0,Wellness,0,0,0,0,1144,0,9786,5,187,Phone,Middle,Yelp,0,0,F,687,S
468960,PromoB,Americas,0,Adventure,0,0,0,30,499,138,968,2,218,TravelAgent,Young,TripAdvisor,0,0,F,378,S
230673,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,196,5,217,Phone,Unknown,Podcast,1,0,B,199,P
691885,PromoB,Americas,0,NoPackage,0,1,1410,0,1,0,6327,2,6,Corporate,Middle,YouTube,1,0,F,191,S
141438,NoPromoCode,Americas,0,Relaxation,0,0,80,106,344,0,3576,2,41,Website,Young,Email,0,0,G,1278,P
309601,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,2351,4,187,Corporate,Minor,TikTok,1,0,G,252,P
313648,PromoB,Americas,0,Wellness,0,726,3488,200,17,275,4726,1,329,Phone,Young,Friend,0,0,G,1433,P
729483,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,1989,4,233,TravelAgent,Young,Friend,1,0,G,1382,S
353416,NoPromoCode,Europe,0,Relaxation,0,0,1847,0,103,694,6104,4,225,Corporate,Middle,Google,1,0,C,45,S
267751,NoPromoCode,Europe,1,NoPackage,0,0,0,0,0,0,9994,5,40,Corporate,Middle,Twitter,1,0,B,329,S
704201,PromoB,Americas,0,Relaxation,0,0,0,0,0,0,8978,1,184,Mobile,Minor,Friend,0,0,G,521,P
429706,PromoB,Americas,0,Wellness,0,0,2,480,10,176,3381,1,55,TravelAgent,Minor,Yelp,0,0,F,421,P
585962,NoPromoCode,Unknown,0,Relaxation,1,1018,0,209,0,0,345,1,334,Website,Senior,Friend,0,0,F,61,S
955047,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,7501,2,98,Website,Middle,Email,1,1,Unknown,0,Unknown
401389,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,367,1,36,Phone,Young,TripAdvisor,1,0,B,24,P
972481,PromoB,AsiaPacific,1,Relaxation,0,0,0,0,0,0,6463,5,186,Website,Middle,Google,1,0,F,860,S
831670,PromoB,Americas,0,Relaxation,0,0,0,0,0,0,1897,4,310,Corporate,Minor,Facebook,0,0,G,657,P
757308,NoPromoCode,AsiaPacific,0,Relaxation,0,750,0,0,0,1065,2226,2,250,TravelAgent,Middle,Google,0,0,F,1218,P
651421,PromoB,Americas,0,Relaxation,0,0,541,0,143,0,6490,5,17,Corporate,Young,Facebook,0,0,F,1209,S
653695,PromoB,Americas,0,Adventure,0,30,0,0,0,780,6018,3,307,Phone,Young,YouTube,0,0,G,1284,S
922228,PromoA,Americas,0,Relaxation,0,0,444,328,56,0,6107,2,327,Website,Senior,LinkedIn,0,0,G,312,P
549210,NoPromoCode,AsiaPacific,0,Relaxation,0,1644,0,234,157,64,7626,4,315,TravelAgent,Senior,Google,0,0,E,187,P
712062,NoPromoCode,Unknown,1,Adventure,0,0,0,0,0,0,1596,1,119,Corporate,Minor,Friend,1,0,G,450,S
912690,NoPromoCode,Americas,0,Relaxation,0,0,0,561,203,0,7469,1,117,Corporate,Young,TripAdvisor,0,0,E,98,S
755676,PromoA,Europe,0,Adventure,0,0,1314,7,308,4941,758,1,112,Phone,Middle,Google,0,0,A,36,S
360368,NoPromoCode,Americas,1,Adventure,0,0,0,0,0,0,7291,3,113,Corporate,Minor,Email,1,0,G,636,P
445448,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,6442,3,109,TravelAgent,Young,Radio,1,0,G,284,S
339864,PromoA,Europe,0,Relaxation,0,76,2804,0,1287,1229,5820,2,199,Mobile,Middle,Friend,0,0,E,211,S
850062,NoPromoCode,AsiaPacific,0,Relaxation,0,0,0,0,0,0,9906,3,15,Mobile,Minor,Instagram,1,0,F,151,S
849674,NoPromoCode,Americas,0,Relaxation,0,13,221,0,1154,0,6337,1,29,TravelAgent,Young,LinkedIn,0,0,F,1658,S
214778,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,8327,1,81,Phone,Minor,Yelp,0,0,G,166,P
683376,PromoA,Americas,1,Wellness,0,0,0,0,0,0,3482,1,134,Corporate,Minor,Facebook,1,0,G,252,S
622475,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,7819,1,218,Website,Minor,Facebook,1,0,B,118,P
534018,PromoB,Americas,0,Wellness,0,0,3,110,588,0,4628,2,156,Phone,Minor,Google,0,0,F,1705,S
422923,PromoA,AsiaPacific,0,Relaxation,0,3,1376,11,0,360,4189,1,158,Phone,Middle,Email,0,0,F,1872,P
816067,NoPromoCode,Europe,0,Adventure,0,3551,1284,1865,90,0,2057,4,176,Website,Middle,Google,1,0,B,81,P
733094,PromoA,Europe,0,Adventure,0,0,4322,3,153,52,3663,5,81,Website,Middle,Instagram,1,0,B,238,P
248809,PromoB,Americas,0,Relaxation,0,0,0,0,788,3,3086,4,85,Website,Young,Google,0,0,E,550,S
410987,NoPromoCode,Americas,0,NoPackage,0,25,712,0,16,0,9697,4,88,Corporate,Middle,Instagram,1,0,G,833,S
356668,PromoA,Europe,1,Relaxation,0,0,0,0,0,0,3234,5,4,Phone,Middle,Google,1,1,Unknown,0,Unknown
348691,PromoA,AsiaPacific,0,Relaxation,0,6,3,20,0,0,8800,5,336,Phone,Middle,Google,0,0,F,1036,P
116995,PromoB,AsiaPacific,0,Relaxation,0,1478,0,370,0,0,2964,2,291,Corporate,Middle,Google,0,0,E,598,S
213738,NoPromoCode,Americas,0,Relaxation,0,0,0,33,677,0,2322,4,149,Mobile,Middle,Email,0,0,G,868,S
507110,PromoB,Americas,0,Relaxation,0,903,0,182,0,27,4984,4,263,TravelAgent,Young,Facebook,0,0,F,1821,P
746976,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,5647,3,118,TravelAgent,Young,TV,1,0,B,145,P
355760,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,6020,2,315,Corporate,Middle,Facebook,1,0,F,1396,P
678079,NoPromoCode,Americas,0,Relaxation,0,0,0,0,1382,0,9014,3,52,Corporate,Middle,Friend,0,0,F,1312,P
661279,NoPromoCode,Americas,0,NoPackage,0,935,779,0,0,0,6256,1,240,Website,Senior,YouTube,1,0,G,777,S
115078,PromoA,Americas,0,Relaxation,0,3,33,12,38,896,6862,2,323,TravelAgent,Senior,Facebook,0,0,E,487,S
207398,NoPromoCode,Americas,0,Relaxation,0,0,0,102,43,700,870,2,145,Corporate,Young,Google,0,0,G,506,P
255012,PromoA,Americas,0,Relaxation,0,0,0,0,0,0,3339,5,343,TravelAgent,Minor,Instagram,0,0,G,1498,P
782197,NoPromoCode,Americas,1,Wellness,0,0,0,0,0,0,5986,2,318,Mobile,Young,Facebook,0,0,G,679,S
744623,NoPromoCode,Americas,0,Relaxation,0,1639,1218,0,1,0,1413,2,248,Website,Young,Flyer,1,0,F,362,P
372856,NoPromoCode,AsiaPacific,0,Relaxation,0,1216,0,30,43,0,7188,1,199,TravelAgent,Unknown,TripAdvisor,0,0,F,1341,S
248215,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,2575,2,198,Phone,Middle,Google,0,0,E,13,S
243840,PromoA,Americas,0,Relaxation,0,47,0,10,139,1406,6705,1,269,Phone,Young,Friend,0,0,E,66,S
975760,NoPromoCode,Americas,0,Relaxation,0,28,0,0,672,104,184,3,41,Phone,Elderly,Podcast,0,0,F,1439,P
830256,PromoB,Americas,0,Relaxation,0,0,0,5,1,0,102,1,65,Phone,Young,Facebook,1,0,F,752,S
847199,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,6480,4,270,Corporate,Senior,Google,1,0,G,1012,P
751647,PromoB,AsiaPacific,0,Relaxation,0,285,54,110,102,0,7382,3,162,Mobile,Young,Friend,0,0,F,326,S
639676,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,1990,3,268,TravelAgent,Young,TikTok,1,0,B,72,P
707590,PromoA,Americas,1,Adventure,0,0,0,0,0,0,4968,2,342,Website,Middle,Podcast,1,0,G,324,S
932473,NoPromoCode,Americas,0,Relaxation,0,0,7,0,1175,0,3083,2,280,Website,Minor,TripAdvisor,0,0,F,195,P
514536,NoPromoCode,AsiaPacific,0,Relaxation,0,3839,57,1967,4,2,3261,4,311,TravelAgent,Young,Podcast,0,0,F,1328,S
409679,NoPromoCode,Europe,0,Relaxation,0,0,4585,0,2,35,3380,5,77,Phone,Young,YouTube,1,0,C,229,S
523352,PromoB,Americas,0,Relaxation,0,358,212,33,0,112,7415,5,256,TravelAgent,Minor,Friend,0,0,F,67,S
990491,NoPromoCode,AsiaPacific,0,Relaxation,0,0,0,0,0,0,2886,4,274,Phone,Young,Friend,0,0,E,545,P
319848,NoPromoCode,AsiaPacific,0,Adventure,0,149,0,194,731,0,6552,2,55,Mobile,Young,Google,0,0,F,1711,P
969830,NoPromoCode,Americas,0,Wellness,0,5,598,0,0,0,162,2,181,Mobile,Young,Email,0,0,F,1436,S
923243,NoPromoCode,Europe,0,Relaxation,0,0,3435,0,5458,10,2221,3,228,Phone,Senior,Email,0,0,C,269,S
630562,PromoB,Americas,0,Adventure,0,0,0,0,2725,73,6629,2,76,Phone,Young,Friend,0,0,F,1163,S
648585,NoPromoCode,Americas,0,NoPackage,0,221,0,32,38,516,8229,5,19,Phone,Middle,YouTube,0,0,G,486,P
915013,PromoA,Europe,0,Relaxation,0,0,3275,111,51,859,7720,1,280,TravelAgent,Senior,Yelp,1,1,Unknown,0,Unknown
451869,PromoA,Americas,0,Relaxation,0,1025,0,0,0,0,6330,3,349,Phone,Middle,TripAdvisor,0,0,G,675,P
758732,NoPromoCode,Americas,0,Relaxation,0,0,43,693,0,0,7754,4,248,Mobile,Young,TripAdvisor,1,0,F,1063,P
153058,NoPromoCode,Americas,1,Adventure,0,0,0,0,0,0,7467,3,185,Corporate,Young,Yelp,1,0,G,1385,P
123323,PromoB,Americas,0,NoPackage,0,0,0,775,194,0,1658,5,92,Website,Young,TikTok,1,0,F,687,P
320082,PromoB,AsiaPacific,1,Relaxation,0,0,0,0,0,0,4201,1,111,TravelAgent,Middle,TikTok,1,0,F,1144,P
625480,PromoB,Americas,0,Relaxation,0,0,850,81,437,453,2266,2,323,Corporate,Middle,Magazine,0,0,G,4,S
151675,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,9117,3,135,TravelAgent,Minor,Magazine,1,0,G,1460,S
974490,NoPromoCode,Americas,0,Relaxation,0,18,238,0,528,0,5503,3,181,Corporate,Middle,Google,0,0,G,1088,P
534974,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,1087,2,65,TravelAgent,Young,Google,0,0,G,47,S
603716,NoPromoCode,Europe,0,Relaxation,0,2,6748,0,23,0,2168,1,47,TravelAgent,Young,TripAdvisor,1,0,B,107,P
240249,PromoB,Europe,0,Relaxation,0,0,640,0,31,6201,9561,3,359,Corporate,Young,Instagram,0,0,D,245,S
292573,NoPromoCode,AsiaPacific,0,Relaxation,0,0,2,289,976,0,555,2,296,Mobile,Young,TV,1,0,F,1800,P
430300,PromoA,AsiaPacific,0,Adventure,0,3811,0,1012,236,0,4775,5,83,TravelAgent,Minor,Friend,0,0,D,185,S
216655,PromoB,Europe,0,Relaxation,0,4,5974,0,3682,197,7729,5,116,Mobile,Middle,Friend,0,0,B,277,S
116089,PromoA,Americas,0,Relaxation,0,0,0,0,1608,1,6447,2,207,Phone,Young,TripAdvisor,0,0,E,87,S
567126,PromoA,Americas,0,Wellness,0,112,0,38,77,443,8674,1,144,Website,Minor,Email,0,0,F,349,S
564195,PromoB,Americas,0,Relaxation,0,68,0,0,719,0,6755,4,334,Phone,Young,Facebook,0,1,Unknown,0,Unknown
743356,PromoA,Europe,1,Adventure,0,0,0,0,0,0,2517,5,25,TravelAgent,Middle,Google,1,0,B,181,P
370975,PromoA,Europe,1,Adventure,0,0,0,0,0,0,7217,1,224,TravelAgent,Middle,YouTube,1,0,B,119,P
231050,NoPromoCode,Europe,0,Relaxation,0,0,368,268,842,13,8857,5,290,Mobile,Middle,Facebook,1,0,B,55,S
172303,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,9779,2,167,Mobile,Elderly,Google,1,0,G,150,S
500397,PromoB,Americas,0,Relaxation,0,644,0,0,0,2,9476,3,154,Phone,Young,Facebook,0,0,F,1561,S
354773,PromoB,AsiaPacific,0,Relaxation,0,771,0,183,0,0,8915,5,211,Phone,Middle,TripAdvisor,0,0,E,415,P
545134,PromoA,Americas,0,Relaxation,0,0,0,285,136,105,4588,3,28,Corporate,Young,TikTok,0,0,F,1454,P
284883,PromoB,AsiaPacific,0,Relaxation,0,335,0,1006,0,335,3531,5,183,Mobile,Senior,Facebook,0,0,D,168,S
258837,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,1983,2,187,Corporate,Young,YouTube,1,0,C,79,P
238479,PromoA,Europe,1,Adventure,0,0,0,0,0,0,9340,1,97,Website,Senior,Yelp,1,0,C,86,P
741495,NoPromoCode,Americas,0,Relaxation,0,0,0,0,0,0,4613,3,1,Phone,Minor,Facebook,1,0,G,367,P
330887,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,1391,3,96,Phone,Middle,Google,1,0,B,13,S
271499,NoPromoCode,AsiaPacific,1,Adventure,0,0,0,0,0,0,2484,1,244,Mobile,Senior,Email,1,0,F,545,P
642883,NoPromoCode,AsiaPacific,0,Relaxation,0,11,0,1297,38,0,6885,5,324,Corporate,Middle,Google,1,0,F,1010,P
877966,PromoB,Americas,0,Wellness,0,1,368,0,0,388,9089,3,109,Corporate,Young,Facebook,0,0,F,131,P
877290,PromoB,Europe,0,Relaxation,0,0,163,0,6953,50,6512,3,4,Phone,Middle,Friend,0,0,C,235,P
889247,NoPromoCode,Unknown,0,Relaxation,0,0,0,0,298,511,1948,4,313,Website,Young,Instagram,0,0,G,1465,P
518116,PromoA,Americas,0,Relaxation,0,49,584,0,0,70,2611,5,282,Website,Senior,Facebook,0,0,F,1877,P
220645,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,7574,2,37,Corporate,Minor,Friend,1,0,G,894,S
868869,PromoA,Americas,0,Relaxation,0,0,1,271,0,1348,9676,4,64,Corporate,Young,YouTube,0,0,E,160,P
799120,NoPromoCode,Europe,0,Relaxation,0,0,120,0,2814,318,1931,5,303,Corporate,Middle,Yelp,0,0,C,221,P
809789,PromoB,Unknown,0,Relaxation,0,521,4,53,70,141,7109,2,239,TravelAgent,Middle,Friend,0,0,E,397,S
431598,NoPromoCode,Europe,0,Relaxation,0,0,0,0,495,1479,8110,5,267,Phone,Young,Instagram,1,0,D,86,P
961658,PromoB,Americas,0,Relaxation,0,0,591,0,0,1560,3912,1,306,Corporate,Young,Email,0,0,F,852,S
295548,PromoB,Americas,0,Relaxation,0,1405,0,14,2,163,4212,5,326,Mobile,Young,TripAdvisor,0,0,F,1613,P
235255,PromoB,Americas,0,Adventure,0,511,164,0,0,144,9787,2,61,Mobile,Middle,Instagram,0,0,G,521,P
989948,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,2977,2,141,Website,Young,Google,1,0,F,1534,S
314851,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,4356,5,247,Phone,Middle,Instagram,1,0,B,286,P
386794,NoPromoCode,Europe,0,Relaxation,0,0,48,2067,3,6,2830,4,353,Mobile,Middle,Friend,1,0,C,152,P
551566,PromoA,Americas,0,Relaxation,0,238,1,28,207,119,8148,5,124,Corporate,Young,Friend,0,0,F,769,P
781434,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,8633,2,245,Website,Middle,Pinterest,0,0,G,658,P
704549,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,5122,4,155,Website,Unknown,Twitter,1,1,Unknown,0,Unknown
771350,NoPromoCode,Americas,0,Relaxation,0,86,525,16,49,39,5285,4,16,Mobile,Middle,Yelp,1,0,F,140,P
630816,NoPromoCode,Americas,0,Adventure,0,426,37,0,0,568,8695,3,213,Website,Senior,Friend,0,0,F,445,S
737954,PromoB,Americas,1,Wellness,0,0,0,0,0,0,7662,4,277,TravelAgent,Young,Yelp,0,0,G,356,P
908274,NoPromoCode,AsiaPacific,0,Relaxation,0,0,0,0,0,0,5686,2,80,Mobile,Senior,Friend,0,0,E,201,S
384861,PromoB,Americas,1,Wellness,0,0,0,0,0,0,1792,3,0,Phone,Middle,TripAdvisor,0,0,G,55,S
984241,PromoA,Americas,0,Relaxation,0,0,880,5,25,490,5758,3,245,TravelAgent,Young,TV,0,0,F,654,S
758555,NoPromoCode,Americas,0,Relaxation,0,0,0,0,5,197,1488,1,339,Phone,Young,Instagram,1,0,F,1773,S
569503,NoPromoCode,Americas,0,Adventure,0,0,0,0,863,0,9292,5,233,Phone,Minor,Email,0,0,F,536,S
943510,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,6574,4,227,TravelAgent,Minor,Instagram,1,0,G,473,S
278669,NoPromoCode,Americas,0,Relaxation,0,751,0,0,0,0,19,5,223,Phone,Minor,TripAdvisor,0,0,G,122,S
130847,PromoA,Americas,0,Relaxation,0,0,52,8,0,4160,1262,2,52,Phone,Middle,Instagram,0,0,G,824,S
884940,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,9258,3,335,TravelAgent,Minor,Friend,1,0,G,175,P
181945,PromoB,Americas,1,Adventure,0,0,0,0,0,0,9308,4,353,TravelAgent,Minor,Google,1,0,G,123,S
231465,PromoB,Americas,0,Relaxation,0,0,0,0,0,0,4252,2,239,Mobile,Minor,Facebook,0,0,G,184,S
626350,NoPromoCode,Americas,1,Wellness,0,0,0,0,0,0,8064,3,243,Corporate,Young,LinkedIn,1,0,G,583,P
730144,NoPromoCode,Europe,0,Adventure,0,0,225,0,301,4090,2957,1,63,Mobile,Middle,Google,0,0,A,67,S
206372,PromoA,Americas,0,Relaxation,0,2,0,307,64,0,936,1,297,Phone,Middle,Radio,0,0,F,1746,S
834082,PromoA,Americas,0,Relaxation,0,0,0,0,18,872,2267,2,190,Mobile,Middle,Friend,0,0,F,194,P
251976,PromoA,Americas,1,Adventure,0,0,0,0,0,0,3490,1,185,Corporate,Minor,Email,1,0,G,636,P
357723,PromoA,Europe,0,Relaxation,0,14327,1487,0,1,0,9597,2,78,Mobile,Young,Google,0,1,Unknown,0,Unknown
612672,PromoB,AsiaPacific,0,Relaxation,0,1178,7,0,7,0,3081,1,10,Mobile,Young,Friend,0,0,F,743,P
269803,PromoA,AsiaPacific,0,Relaxation,0,1331,0,0,665,64,3731,4,43,Website,Middle,Yelp,0,0,F,868,P
686722,PromoA,Europe,0,Relaxation,0,0,6,0,7786,0,9736,2,285,Phone,Young,YouTube,0,0,C,250,P
828988,PromoA,Americas,1,Wellness,0,0,0,0,0,0,1811,5,140,TravelAgent,Young,TikTok,0,0,G,1001,P
637624,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,2840,2,235,Corporate,Middle,Facebook,1,0,F,712,S
711836,NoPromoCode,Europe,0,Adventure,0,0,3676,0,1743,1,5251,4,55,Phone,Middle,Google,1,0,B,270,S
675934,PromoA,Europe,0,Relaxation,0,0,3627,0,31,3263,5305,1,204,Website,Young,Radio,0,0,C,140,P
870737,NoPromoCode,Europe,0,Relaxation,0,3900,2174,0,10860,2564,2952,2,83,Phone,Middle,TripAdvisor,0,0,C,95,S
649668,NoPromoCode,Americas,0,Relaxation,0,0,0,0,1,827,580,1,176,Phone,Minor,Facebook,1,0,E,386,P
583512,NoPromoCode,Europe,0,Relaxation,0,0,1417,3,27,186,1420,5,125,Website,Minor,Instagram,1,0,C,272,S
547128,NoPromoCode,Americas,0,Relaxation,0,56,1706,15,0,23,6010,2,55,Phone,Minor,LinkedIn,0,0,G,907,P
273000,PromoA,Europe,1,Relaxation,0,0,0,0,0,0,6069,1,95,Corporate,Young,Google,1,0,D,107,P
158230,NoPromoCode,AsiaPacific,0,Adventure,0,0,0,0,0,0,3128,1,32,Phone,Minor,Billboard,1,0,F,1387,P
695833,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,2754,3,16,Mobile,Minor,Friend,1,0,G,98,S
167515,NoPromoCode,Americas,1,Wellness,0,0,0,0,0,0,2974,5,35,Corporate,Minor,LinkedIn,1,0,G,266,P
